EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,B__nT_(1min),BX_(GSM)_(@_x-component_)_nT_(1min),BY_(GSM)_(@_y-component_)_nT_(1min),BZ_(GSM)_(@_z-component_)_nT_(1min)
2014-02-19T01:43:30.000Z,8.71791,3.84549,-2.92960,-7.25150
2014-02-19T01:44:30.000Z,8.73386,3.92378,-2.72065,-7.30452
2014-02-19T01:45:30.000Z,8.74495,3.89214,-2.80264,-7.30915
2014-02-19T01:46:30.000Z,8.75066,3.76934,-2.59670,-7.44979
2014-02-19T01:47:30.000Z,8.73519,3.56104,-2.53313,-7.54759
2014-02-19T01:48:30.000Z,8.72561,3.57275,-2.84816,-7.42848
2014-02-19T01:49:30.000Z,8.72148,3.91862,-2.70142,-7.30001
2014-02-19T01:50:30.000Z,8.74949,3.57507,-2.59009,-7.52719
2014-02-19T01:51:30.000Z,8.76480,3.31060,-2.61391,-7.67621
2014-02-19T01:52:30.000Z,8.77722,3.36255,-2.58272,-7.68034
2014-02-19T01:53:30.000Z,8.78932,3.59326,-2.33976,-7.66679
2014-02-19T01:54:30.000Z,8.79316,3.64334,-2.58569,-7.57085
2014-02-19T01:55:30.000Z,8.80260,3.64615,-2.53184,-7.59826
2014-02-19T01:56:30.000Z,8.78481,3.80069,-2.36654,-7.55706
2014-02-19T01:57:30.000Z,8.76567,4.03698,-2.06948,-7.48211
2014-02-19T01:58:30.000Z,8.74709,3.79751,-2.06963,-7.58951
2014-02-19T01:59:30.000Z,8.73660,3.59444,-2.27455,-7.62834
2014-02-19T02:00:30.000Z,8.74586,3.63508,-2.11061,-7.66538
2014-02-19T02:01:30.000Z,8.73295,3.75371,-1.87069,-7.65821
2014-02-19T02:02:30.000Z,8.72838,3.68437,-1.92460,-7.67343
2014-02-19T02:03:30.000Z,8.73271,3.61432,-1.97856,-7.69523
2014-02-19T02:04:30.000Z,8.73868,3.35054,-2.60024,-7.63915
2014-02-19T02:05:30.000Z,8.74414,3.34772,-2.05057,-7.80827
2014-02-19T02:06:30.000Z,8.75110,3.56316,-2.13312,-7.70095
2014-02-19T02:07:30.000Z,8.74984,3.31451,-2.76566,-7.57479
2014-02-19T02:08:30.000Z,8.79450,2.95994,-2.86884,-7.76295
2014-02-19T02:09:30.000Z,8.82899,3.16600,-2.50884,-7.84500
2014-02-19T02:10:30.000Z,-1.00000e+31,-1.00000e+31,-1.00000e+31,-1.00000e+31
2014-02-19T02:11:30.000Z,-1.00000e+31,-1.00000e+31,-1.00000e+31,-1.00000e+31
2014-02-19T02:12:30.000Z,8.90129,2.71831,-2.65488,-8.04333
2014-02-19T02:13:30.000Z,8.93471,2.80650,-2.27827,-8.15252
2014-02-19T02:14:30.000Z,8.94055,2.85668,-1.90566,-8.25270
2014-02-19T02:15:30.000Z,8.95849,2.93536,-1.79004,-8.27228
2014-02-19T02:16:30.000Z,-1.00000e+31,-1.00000e+31,-1.00000e+31,-1.00000e+31
2014-02-19T02:17:30.000Z,8.93201,2.82098,-1.55098,-8.32829
2014-02-19T02:18:30.000Z,8.93814,3.02261,-1.35663,-8.29449
2014-02-19T02:19:30.000Z,8.91886,2.35999,-1.27491,-8.47647
2014-02-19T02:20:30.000Z,8.90900,3.15770,-1.14149,-8.25072
2014-02-19T02:21:30.000Z,8.88682,3.27374,-1.45821,-8.12916
2014-02-19T02:22:30.000Z,8.88498,3.38783,-1.05600,-8.14278
2014-02-19T02:23:30.000Z,8.83947,2.93686,-0.761168,-8.29585
2014-02-19T02:24:30.000Z,8.89565,3.30459,-1.33267,-8.14159
2014-02-19T02:25:30.000Z,8.88026,3.51992,-1.43371,-8.02100
2014-02-19T02:26:30.000Z,8.84793,3.41494,-1.48804,-8.01600
2014-02-19T02:27:30.000Z,8.82168,2.92395,-1.38012,-8.20156
2014-02-19T02:28:30.000Z,8.81073,3.10039,-1.31742,-8.13545
2014-02-19T02:29:30.000Z,8.77409,3.00664,-1.37090,-8.12681
2014-02-19T02:30:30.000Z,8.75709,3.09375,-1.47417,-8.05671
2014-02-19T02:31:30.000Z,8.78806,3.19606,-1.57329,-8.03194
2014-02-19T02:32:30.000Z,8.80303,3.20318,-1.52841,-8.05008
2014-02-19T02:33:30.000Z,8.81544,3.53963,-1.17329,-7.97044
2014-02-19T02:34:30.000Z,8.76876,3.39728,-1.41822,-7.95028
2014-02-19T02:35:30.000Z,8.75595,3.10576,-1.79377,-7.98366
2014-02-19T02:36:30.000Z,8.83064,3.32478,-1.21418,-8.05750
2014-02-19T02:37:30.000Z,8.81101,3.94786,-0.267220,-7.86886
2014-02-19T02:38:30.000Z,8.80000,3.95420,-0.147797,-7.85631
2014-02-19T02:39:30.000Z,8.79338,3.95038,-0.225268,-7.85124
2014-02-19T02:40:30.000Z,8.77619,4.27698,-0.443734,-7.64692
2014-02-19T02:41:30.000Z,8.77174,4.32440,-0.0934250,-7.62922
2014-02-19T02:42:30.000Z,8.76189,4.30732,-0.0219937,-7.62942
2014-02-19T02:43:30.000Z,8.76324,4.28494,0.0494564,-7.64306
2014-02-19T02:44:30.000Z,8.74734,4.25921,-0.0418047,-7.63671
2014-02-19T02:45:30.000Z,8.76532,4.04370,-0.0610227,-7.77557
2014-02-19T02:46:30.000Z,8.75227,4.30470,0.268224,-7.61318
2014-02-19T02:47:30.000Z,8.73223,4.06678,0.250962,-7.72219
2014-02-19T02:48:30.000Z,8.73158,4.04786,0.486449,-7.72102
2014-02-19T02:49:30.000Z,8.72867,3.92016,0.413745,-7.78600
2014-02-19T02:50:30.000Z,8.72410,3.91862,0.378815,-7.78406
2014-02-19T02:51:30.000Z,8.70317,3.90348,0.417464,-7.76472
2014-02-19T02:52:30.000Z,8.67135,4.11931,0.103006,-7.62509
2014-02-19T02:53:30.000Z,8.69142,4.16785,0.0746750,-7.61790
2014-02-19T02:54:30.000Z,8.65927,4.01446,1.22756,-7.51896
2014-02-19T02:55:30.000Z,8.62373,3.77599,1.51527,-7.60253
2014-02-19T02:56:30.000Z,8.60692,3.82858,1.07898,-7.62520
2014-02-19T02:57:30.000Z,8.57825,3.85127,0.384918,-7.65246
2014-02-19T02:58:30.000Z,8.57077,3.89735,0.446869,-7.61845
2014-02-19T02:59:30.000Z,8.56527,3.91695,0.284547,-7.60985
2014-02-19T03:00:30.000Z,8.53061,3.31966,-0.423256,-7.84402
2014-02-19T03:01:30.000Z,8.51210,3.42564,-0.332733,-7.78426
2014-02-19T03:02:30.000Z,8.53254,3.42288,-0.106561,-7.80010
2014-02-19T03:03:30.000Z,8.51054,3.56978,0.150296,-7.71740
2014-02-19T03:04:30.000Z,8.53092,3.40120,0.347450,-7.80212
2014-02-19T03:05:30.000Z,8.53671,3.32446,-0.0498360,-7.85730
2014-02-19T03:06:30.000Z,8.48314,3.60508,0.714952,-7.63932
2014-02-19T03:07:30.000Z,8.51721,3.38956,0.356678,-7.79052
2014-02-19T03:08:30.000Z,8.53989,3.47511,0.195166,-7.79523
2014-02-19T03:09:30.000Z,11.0181,4.23289,0.467099,-10.1511
2014-02-19T03:10:30.000Z,15.8035,5.91525,-0.516593,-14.6099
2014-02-19T03:11:30.000Z,15.7005,5.37555,-0.661255,-14.7246
2014-02-19T03:12:30.000Z,15.5181,5.39423,-0.0811934,-14.4738
2014-02-19T03:13:30.000Z,15.3447,5.82726,-0.0763749,-14.1346
2014-02-19T03:14:30.000Z,15.4581,5.64016,-1.80265,-14.2222
2014-02-19T03:15:30.000Z,15.4941,5.45283,-1.76644,-14.1218
2014-02-19T03:16:30.000Z,15.5581,6.64273,4.81764,-13.1435
2014-02-19T03:17:30.000Z,15.5192,5.76131,6.30376,-12.9237
2014-02-19T03:18:30.000Z,15.5822,5.91157,8.11726,-11.8550
2014-02-19T03:19:30.000Z,15.6510,6.20243,5.22290,-13.3378
2014-02-19T03:20:30.000Z,15.6605,5.86077,5.59057,-13.3876
2014-02-19T03:21:30.000Z,15.8200,5.59564,1.77930,-14.4932
2014-02-19T03:22:30.000Z,15.9613,6.33762,2.93622,-14.3215
2014-02-19T03:23:30.000Z,16.0522,6.32235,3.55652,-14.3119
2014-02-19T03:24:30.000Z,16.0748,6.14060,3.17711,-14.5031
2014-02-19T03:25:30.000Z,16.0236,5.78907,2.98610,-14.6378
2014-02-19T03:26:30.000Z,15.9603,5.47840,2.76233,-14.7183
2014-02-19T03:27:30.000Z,15.9584,5.76268,2.08218,-14.7167
2014-02-19T03:28:30.000Z,15.8522,5.40194,2.22514,-14.7129
2014-02-19T03:29:30.000Z,15.7945,5.99696,1.60042,-14.4810
2014-02-19T03:30:30.000Z,15.8272,6.29948,1.54847,-14.4290
2014-02-19T03:31:30.000Z,15.8439,6.47452,1.63981,-14.3646
2014-02-19T03:32:30.000Z,15.8371,6.35111,1.64910,-14.4112
2014-02-19T03:33:30.000Z,15.7868,6.37179,1.62267,-14.3499
2014-02-19T03:34:30.000Z,15.7619,6.35271,1.79068,-14.3102
2014-02-19T03:35:30.000Z,15.7310,6.31651,1.90880,-14.2728
2014-02-19T03:36:30.000Z,15.7806,6.59961,1.90679,-14.1959
2014-02-19T03:37:30.000Z,15.7689,6.54171,2.01836,-14.1949
2014-02-19T03:38:30.000Z,15.8177,6.17596,2.68775,-14.3025
2014-02-19T03:39:30.000Z,15.8035,6.23170,2.52057,-14.2918
2014-02-19T03:40:30.000Z,15.7778,6.15006,2.58375,-14.2905
2014-02-19T03:41:30.000Z,15.5870,6.24581,2.57823,-14.0294
2014-02-19T03:42:30.000Z,15.5244,6.15672,1.03129,-14.2094
2014-02-19T03:43:30.000Z,15.5458,6.10839,1.23138,-14.2380
2014-02-19T03:44:30.000Z,15.5721,6.09773,2.13742,-14.1501
2014-02-19T03:45:30.000Z,15.6345,5.81364,1.82184,-14.3951
2014-02-19T03:46:30.000Z,15.5898,5.51873,1.74152,-14.4689
2014-02-19T03:47:30.000Z,15.5007,5.74521,2.60679,-14.1381
2014-02-19T03:48:30.000Z,15.6129,5.93161,2.57828,-14.0848
2014-02-19T03:49:30.000Z,15.6407,6.30166,0.206819,-14.3030
2014-02-19T03:50:30.000Z,15.5457,6.10647,0.401856,-14.2763
2014-02-19T03:51:30.000Z,15.5619,6.14415,0.633050,-14.2782
2014-02-19T03:52:30.000Z,15.6052,5.78711,0.924069,-14.4453
2014-02-19T03:53:30.000Z,15.6606,5.54157,1.14058,-14.5840
2014-02-19T03:54:30.000Z,15.5922,6.57754,0.773219,-14.1107
2014-02-19T03:55:30.000Z,15.5853,6.45385,1.33319,-14.1085
2014-02-19T03:56:30.000Z,15.6015,5.27300,1.06182,-14.6375
2014-02-19T03:57:30.000Z,15.5509,5.60089,1.22423,-14.4316
2014-02-19T03:58:30.000Z,15.5879,5.73728,1.46077,-14.4120
2014-02-19T03:59:30.000Z,15.5304,5.25478,1.58919,-14.5156
2014-02-19T04:00:30.000Z,15.4133,5.38105,2.02280,-14.2840
2014-02-19T04:01:30.000Z,15.5008,6.22715,3.05155,-13.8439
2014-02-19T04:02:30.000Z,15.5554,5.08833,0.926692,-14.5368
2014-02-19T04:03:30.000Z,15.5561,4.57067,-0.0333842,-14.8599
2014-02-19T04:04:30.000Z,15.6062,5.14039,0.765219,-14.7122
2014-02-19T04:05:30.000Z,15.5353,5.29805,1.05993,-14.5615
2014-02-19T04:06:30.000Z,15.4998,5.34782,1.53221,-14.4651
2014-02-19T04:07:30.000Z,15.5788,5.69357,1.46791,-14.4211
2014-02-19T04:08:30.000Z,15.3926,5.16268,0.720183,-14.4721
2014-02-19T04:09:30.000Z,15.4831,5.76370,0.793978,-14.3367
2014-02-19T04:10:30.000Z,15.6258,6.97199,1.08508,-13.9211
2014-02-19T04:11:30.000Z,15.5248,6.29548,2.58236,-13.9203
2014-02-19T04:12:30.000Z,15.6923,5.71440,4.00040,-14.0391
2014-02-19T04:13:30.000Z,15.6699,5.58277,5.18786,-13.6895
2014-02-19T04:14:30.000Z,15.3110,4.91188,3.71976,-13.9581
2014-02-19T04:15:30.000Z,15.1264,4.45150,2.90847,-14.1392
2014-02-19T04:16:30.000Z,15.2997,5.51984,4.09575,-13.6517
2014-02-19T04:17:30.000Z,15.1914,4.77679,4.29832,-13.7457
2014-02-19T04:18:30.000Z,15.3387,5.07450,4.81399,-13.6302
2014-02-19T04:19:30.000Z,15.2428,5.19605,4.64846,-13.5514
2014-02-19T04:20:30.000Z,15.2243,5.67530,5.69931,-12.8747
2014-02-19T04:21:30.000Z,15.3324,6.39175,6.29735,-12.4084
2014-02-19T04:22:30.000Z,15.0898,5.70281,5.52543,-12.8205
2014-02-19T04:23:30.000Z,14.9893,5.32026,5.40353,-12.9206
2014-02-19T04:24:30.000Z,14.9501,5.75506,6.13155,-12.3390
2014-02-19T04:25:30.000Z,14.9505,6.07180,6.75796,-11.8182
2014-02-19T04:26:30.000Z,14.9662,5.94290,6.84316,-11.7827
2014-02-19T04:27:30.000Z,15.0401,5.77308,5.71813,-12.6489
2014-02-19T04:28:30.000Z,15.0204,5.78496,5.37500,-12.7658
2014-02-19T04:29:30.000Z,15.1512,6.04651,5.95402,-12.5470
2014-02-19T04:30:30.000Z,15.3587,6.22005,6.21969,-12.5878
2014-02-19T04:31:30.000Z,15.5026,6.38300,6.28741,-12.6458
2014-02-19T04:32:30.000Z,15.3686,6.19357,6.94143,-12.2313
2014-02-19T04:33:30.000Z,15.4699,6.26637,7.02226,-12.2754
2014-02-19T04:34:30.000Z,15.3727,6.10991,7.23644,-12.0847
2014-02-19T04:35:30.000Z,15.3907,5.82900,7.52361,-12.0555
2014-02-19T04:36:30.000Z,15.4026,5.66221,7.68264,-12.0828
2014-02-19T04:37:30.000Z,15.3960,5.92774,6.56904,-12.5650
2014-02-19T04:38:30.000Z,15.3110,6.34668,6.09306,-12.5063
2014-02-19T04:39:30.000Z,14.7523,5.80860,7.05377,-11.5768
2014-02-19T04:40:30.000Z,14.6871,5.89359,6.70804,-11.6507
2014-02-19T04:41:30.000Z,14.7334,5.52442,7.59340,-11.3466
2014-02-19T04:42:30.000Z,15.0599,5.56959,7.81285,-11.5936
2014-02-19T04:43:30.000Z,15.3438,5.23687,8.71571,-11.4772
2014-02-19T04:44:30.000Z,15.1746,4.98880,8.74220,-11.3445
2014-02-19T04:45:30.000Z,14.7327,5.68083,8.44756,-10.6369
2014-02-19T04:46:30.000Z,14.6327,5.71394,6.90024,-11.5410
2014-02-19T04:47:30.000Z,14.9370,5.35026,7.93989,-11.4538
2014-02-19T04:48:30.000Z,14.8153,5.06879,8.16177,-11.2709
2014-02-19T04:49:30.000Z,15.2438,5.70173,7.47276,-11.9872
2014-02-19T04:50:30.000Z,15.2477,5.56432,7.41173,-12.0975
2014-02-19T04:51:30.000Z,15.1819,5.75480,7.23899,-12.0361
2014-02-19T04:52:30.000Z,15.0893,5.65161,7.12901,-12.0369
2014-02-19T04:53:30.000Z,14.9855,5.54496,6.74712,-12.1759
2014-02-19T04:54:30.000Z,14.9189,5.41539,6.78741,-12.1309
2014-02-19T04:55:30.000Z,15.0032,5.23209,7.10647,-12.1303
2014-02-19T04:56:30.000Z,14.9833,4.86618,7.40194,-12.0837
2014-02-19T04:57:30.000Z,15.0421,5.09208,7.47021,-12.0215
2014-02-19T04:58:30.000Z,15.0679,5.10113,7.61733,-11.9575
2014-02-19T04:59:30.000Z,15.2311,5.30819,7.75428,-11.9813
2014-02-19T05:00:30.000Z,15.3701,5.49260,7.76176,-12.0687
2014-02-19T05:01:30.000Z,15.3409,5.28443,8.10980,-11.8982
2014-02-19T05:02:30.000Z,15.4009,5.38809,7.82828,-12.1167
2014-02-19T05:03:30.000Z,15.3201,5.25552,8.18129,-11.8379
2014-02-19T05:04:30.000Z,15.3710,4.99534,8.30141,-11.9322
2014-02-19T05:05:30.000Z,15.3324,5.10807,8.24888,-11.8703
2014-02-19T05:06:30.000Z,15.4736,5.36995,8.04223,-12.0706
2014-02-19T05:07:30.000Z,15.6686,5.38856,8.18526,-12.1894
2014-02-19T05:08:30.000Z,15.8334,5.16207,9.06661,-11.9061
2014-02-19T05:09:30.000Z,15.7343,5.31678,8.79948,-11.9048
2014-02-19T05:10:30.000Z,15.8813,5.74461,8.47316,-12.1344
2014-02-19T05:11:30.000Z,16.4634,6.71246,7.85187,-12.7712
2014-02-19T05:12:30.000Z,16.4964,5.21013,9.90763,-12.1087
2014-02-19T05:13:30.000Z,16.4539,4.74179,10.4910,-11.7508
2014-02-19T05:14:30.000Z,16.3296,4.89286,10.2704,-11.7090
2014-02-19T05:15:30.000Z,16.4673,4.72570,10.6824,-11.6055
2014-02-19T05:16:30.000Z,16.4787,4.68249,10.7810,-11.5455
2014-02-19T05:17:30.000Z,16.4561,5.00802,10.5866,-11.5568
2014-02-19T05:18:30.000Z,16.4866,4.14062,11.3799,-11.1706
2014-02-19T05:19:30.000Z,16.5417,3.86581,11.9179,-10.7965
2014-02-19T05:20:30.000Z,16.5819,3.75042,12.2364,-10.5378
2014-02-19T05:21:30.000Z,16.4213,3.14646,11.9254,-10.8372
2014-02-19T05:22:30.000Z,16.3330,2.89175,12.1207,-10.5575
2014-02-19T05:23:30.000Z,16.3636,3.18830,12.1403,-10.4690
2014-02-19T05:24:30.000Z,16.4775,3.86477,11.4242,-11.2039
2014-02-19T05:25:30.000Z,16.8778,4.30201,11.4924,-11.5840
2014-02-19T05:26:30.000Z,16.9124,4.17094,11.8450,-11.3237
2014-02-19T05:27:30.000Z,17.0075,3.96562,12.3315,-11.0150
2014-02-19T05:28:30.000Z,16.9653,3.36589,13.2877,-9.98281
2014-02-19T05:29:30.000Z,16.9484,3.45242,13.0520,-10.2378
2014-02-19T05:30:30.000Z,17.0507,3.62419,13.0343,-10.3599
2014-02-19T05:31:30.000Z,17.1013,3.71268,12.8768,-10.6015
2014-02-19T05:32:30.000Z,17.1181,3.95495,12.8524,-10.5894
2014-02-19T05:33:30.000Z,17.0939,4.09654,12.4688,-10.8920
2014-02-19T05:34:30.000Z,17.2991,5.53419,11.4225,-11.7437
2014-02-19T05:35:30.000Z,17.3202,5.81313,11.6944,-11.3604
2014-02-19T05:36:30.000Z,17.3878,5.40904,11.5161,-11.8381
2014-02-19T05:37:30.000Z,17.5292,5.41778,11.7933,-11.7804
2014-02-19T05:38:30.000Z,17.5635,5.42353,11.6851,-11.9367
2014-02-19T05:39:30.000Z,17.5532,5.48881,11.6545,-11.9217
2014-02-19T05:40:30.000Z,17.5020,5.62463,11.5890,-11.8446
2014-02-19T05:41:30.000Z,17.5057,5.46614,11.8552,-11.6614
2014-02-19T05:42:30.000Z,17.4798,5.38784,11.8995,-11.6152
2014-02-19T05:43:30.000Z,17.4524,5.47700,11.9580,-11.4696
2014-02-19T05:44:30.000Z,17.4475,5.55662,12.1739,-11.1930
2014-02-19T05:45:30.000Z,17.4078,5.45562,12.0872,-11.2763
2014-02-19T05:46:30.000Z,17.4032,5.49160,12.0185,-11.3252
2014-02-19T05:47:30.000Z,17.4529,5.82991,11.6406,-11.6187
2014-02-19T05:48:30.000Z,17.5211,5.86692,11.7377,-11.6087
2014-02-19T05:49:30.000Z,17.4394,5.80241,11.7307,-11.5229
2014-02-19T05:50:30.000Z,17.2932,5.74526,11.5611,-11.5031
2014-02-19T05:51:30.000Z,17.0597,5.49371,11.4522,-11.3857
2014-02-19T05:52:30.000Z,16.9965,5.87025,11.1454,-11.4095
2014-02-19T05:53:30.000Z,17.0313,5.80997,11.0943,-11.5414
2014-02-19T05:54:30.000Z,17.0604,6.08884,10.9309,-11.5965
2014-02-19T05:55:30.000Z,-1.00000e+31,-1.00000e+31,-1.00000e+31,-1.00000e+31
2014-02-19T05:56:30.000Z,17.1374,6.50544,10.7547,-11.6467
2014-02-19T05:57:30.000Z,17.0908,6.31103,10.9403,-11.5112
2014-02-19T05:58:30.000Z,17.0451,6.13085,10.9281,-11.5533
2014-02-19T05:59:30.000Z,17.1340,6.42193,10.8641,-11.5879
2014-02-19T06:00:30.000Z,17.1294,6.33714,10.7890,-11.6970
2014-02-19T06:01:30.000Z,17.1370,6.44758,10.6173,-11.8048
2014-02-19T06:02:30.000Z,17.2819,6.44497,10.6358,-11.9991
2014-02-19T06:03:30.000Z,17.6584,6.65163,11.0267,-12.0780
2014-02-19T06:04:30.000Z,17.9285,6.85978,11.0053,-12.3781
2014-02-19T06:05:30.000Z,18.1787,7.05628,11.4571,-12.2177
2014-02-19T06:06:30.000Z,18.0851,6.92254,11.7158,-11.9091
2014-02-19T06:07:30.000Z,18.0635,6.97411,11.7879,-11.7739
2014-02-19T06:08:30.000Z,18.1146,7.03090,11.8783,-11.7293
2014-02-19T06:09:30.000Z,18.0918,7.12251,12.0048,-11.5073
2014-02-19T06:10:30.000Z,18.1343,7.26137,12.4307,-11.0213
2014-02-19T06:11:30.000Z,18.4224,7.37760,13.0944,-10.6443
2014-02-19T06:12:30.000Z,18.3039,7.05362,12.7477,-11.0777
2014-02-19T06:13:30.000Z,18.3781,6.75401,12.8047,-11.3187
2014-02-19T06:14:30.000Z,18.4168,6.82076,13.1292,-10.9491
2014-02-19T06:15:30.000Z,18.4548,6.72341,13.9365,-10.0519
2014-02-19T06:16:30.000Z,18.5366,6.63834,14.1611,-9.94522
2014-02-19T06:17:30.000Z,18.5241,6.64198,14.2582,-9.78178
2014-02-19T06:18:30.000Z,18.6398,6.52132,14.7962,-9.26727
2014-02-19T06:19:30.000Z,18.5116,6.61663,14.6724,-9.14349
2014-02-19T06:20:30.000Z,18.4261,6.30766,15.2381,-8.21640
2014-02-19T06:21:30.000Z,18.5760,6.78757,14.1268,-9.82624
2014-02-19T06:22:30.000Z,18.6192,7.00431,14.2385,-9.43597
2014-02-19T06:23:30.000Z,-1.00000e+31,-1.00000e+31,-1.00000e+31,-1.00000e+31
2014-02-19T06:24:30.000Z,-1.00000e+31,-1.00000e+31,-1.00000e+31,-1.00000e+31
2014-02-19T06:25:30.000Z,18.4128,6.25499,16.1428,-6.19607
2014-02-19T06:26:30.000Z,18.5482,7.11698,14.4783,-9.08553
2014-02-19T06:27:30.000Z,18.7718,7.70995,12.9737,-11.1522
2014-02-19T06:28:30.000Z,18.7554,8.11901,11.5021,-12.3769
2014-02-19T06:29:30.000Z,18.5012,7.98120,10.6896,-12.7537
2014-02-19T06:30:30.000Z,18.3687,7.54248,9.78238,-13.5945
2014-02-19T06:31:30.000Z,18.4890,8.22777,10.4728,-12.8216
2014-02-19T06:32:30.000Z,18.5055,8.30253,10.5885,-12.7010
2014-02-19T06:33:30.000Z,18.6452,8.46549,11.3020,-12.1610
2014-02-19T06:34:30.000Z,18.7771,8.44193,11.6064,-12.1067
2014-02-19T06:35:30.000Z,-1.00000e+31,-1.00000e+31,-1.00000e+31,-1.00000e+31
2014-02-19T06:36:30.000Z,19.0028,8.71483,12.2496,-11.6193
2014-02-19T06:37:30.000Z,19.0589,8.85244,12.2353,-11.6237
2014-02-19T06:38:30.000Z,19.0048,8.86022,12.2819,-11.4762
2014-02-19T06:39:30.000Z,18.9419,8.79716,12.1378,-11.5764
2014-02-19T06:40:30.000Z,18.9686,8.61510,12.6559,-11.1960
2014-02-19T06:41:30.000Z,18.8577,8.56503,12.8698,-10.7955
2014-02-19T06:42:30.000Z,18.8445,8.51294,13.0302,-10.6228
2014-02-19T06:43:30.000Z,19.0843,8.33330,13.3640,-10.7772
2014-02-19T06:44:30.000Z,19.0035,8.14545,13.6257,-10.4382
2014-02-19T06:45:30.000Z,18.9531,8.12997,13.5079,-10.5166
2014-02-19T06:46:30.000Z,18.9388,8.36847,13.8212,-9.86555
2014-02-19T06:47:30.000Z,19.0999,8.43162,13.4020,-10.6612
2014-02-19T06:48:30.000Z,18.9742,9.50700,14.8234,-7.03252
2014-02-19T06:49:30.000Z,18.8479,9.22743,14.7083,-7.29982
2014-02-19T06:50:30.000Z,18.6900,9.00879,14.6273,-7.32019
2014-02-19T06:51:30.000Z,18.6027,8.41868,14.7363,-7.57844
2014-02-19T06:52:30.000Z,18.7482,8.05541,14.9822,-7.87095
2014-02-19T06:53:30.000Z,18.9026,8.51437,14.8073,-8.08899
2014-02-19T06:54:30.000Z,18.8482,8.40874,14.8748,-7.80843
2014-02-19T06:55:30.000Z,18.5914,9.42787,14.3868,-7.02814
2014-02-19T06:56:30.000Z,18.6575,9.11593,14.3058,-7.72860
2014-02-19T06:57:30.000Z,18.6803,9.27888,14.3073,-7.61076
2014-02-19T06:58:30.000Z,18.5477,9.15862,14.6235,-6.79550
2014-02-19T06:59:30.000Z,18.5299,9.31241,14.6357,-6.51000
2014-02-19T07:00:30.000Z,18.3735,9.36672,14.4903,-6.30113
2014-02-19T07:01:30.000Z,18.4182,8.00429,14.8299,-7.34255
2014-02-19T07:02:30.000Z,18.3000,7.12872,14.8629,-7.93579
2014-02-19T07:03:30.000Z,18.4029,6.71806,14.8682,-8.50880
2014-02-19T07:04:30.000Z,18.4953,6.44401,15.0696,-8.56523
2014-02-19T07:05:30.000Z,18.5606,6.29779,15.1121,-8.74006
2014-02-19T07:06:30.000Z,18.2766,6.16779,14.8794,-8.62584
2014-02-19T07:07:30.000Z,18.2194,6.40910,15.0707,-7.97479
2014-02-19T07:08:30.000Z,18.1928,6.65881,15.1265,-7.59946
2014-02-19T07:09:30.000Z,18.1337,6.88395,14.9077,-7.69053
2014-02-19T07:10:30.000Z,-1.00000e+31,-1.00000e+31,-1.00000e+31,-1.00000e+31
2014-02-19T07:11:30.000Z,-1.00000e+31,-1.00000e+31,-1.00000e+31,-1.00000e+31
2014-02-19T07:12:30.000Z,-1.00000e+31,-1.00000e+31,-1.00000e+31,-1.00000e+31
2014-02-19T07:13:30.000Z,18.1858,8.11114,14.7555,-6.86328
2014-02-19T07:14:30.000Z,18.1863,8.35459,14.4576,-7.19564
2014-02-19T07:15:30.000Z,18.0812,8.14651,14.3561,-7.37260
2014-02-19T07:16:30.000Z,18.1576,8.04010,14.4993,-7.39850
2014-02-19T07:17:30.000Z,18.1575,8.10680,14.4263,-7.47106
2014-02-19T07:18:30.000Z,18.0784,8.15798,14.4268,-7.21740
2014-02-19T07:19:30.000Z,18.0814,8.08659,14.5190,-7.12165
2014-02-19T07:20:30.000Z,18.0553,8.07523,14.4923,-7.12313
2014-02-19T07:21:30.000Z,18.0814,8.17847,14.4443,-7.16847
2014-02-19T07:22:30.000Z,18.0868,8.46421,14.3032,-7.13186
2014-02-19T07:23:30.000Z,18.0198,8.13060,14.3019,-7.32190
2014-02-19T07:24:30.000Z,17.9632,8.02713,14.3902,-7.06336
2014-02-19T07:25:30.000Z,17.9481,6.44714,15.6989,-5.77163
2014-02-19T07:26:30.000Z,17.9025,6.32706,15.6594,-5.92186
2014-02-19T07:27:30.000Z,17.8540,6.16987,15.7060,-5.77436
2014-02-19T07:28:30.000Z,17.9824,5.84180,16.2813,-4.91255
2014-02-19T07:29:30.000Z,18.0289,6.11450,16.1309,-5.23447
2014-02-19T07:30:30.000Z,18.1592,6.33913,16.1001,-5.47437
2014-02-19T07:31:30.000Z,18.4452,6.00118,16.9333,-4.17341
2014-02-19T07:32:30.000Z,19.0064,6.72555,16.8586,-5.63891
2014-02-19T07:33:30.000Z,18.9937,6.79124,16.9563,-5.20402
2014-02-19T07:34:30.000Z,19.0065,6.93930,16.9258,-5.15416
2014-02-19T07:35:30.000Z,19.0033,7.23429,16.7946,-5.16602
2014-02-19T07:36:30.000Z,19.0050,7.32769,16.7337,-5.22871
2014-02-19T07:37:30.000Z,19.0235,7.17162,16.8353,-5.19741
2014-02-19T07:38:30.000Z,19.0601,7.25196,16.7952,-5.34697
2014-02-19T07:39:30.000Z,18.9888,7.24013,16.6628,-5.52065
2014-02-19T07:40:30.000Z,18.8958,7.31621,16.4250,-5.80766
2014-02-19T07:41:30.000Z,18.8904,7.43023,16.3298,-5.91271
