EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,B__nT_(1min),BX_(GSM)_(@_x-component_)_nT_(1min),BY_(GSM)_(@_y-component_)_nT_(1min),BZ_(GSM)_(@_z-component_)_nT_(1min)
2014-02-14T10:49:30.000Z,5.73625,-0.527169,3.43922,4.55589
2014-02-14T10:50:30.000Z,5.77983,-0.401024,3.52497,4.56158
2014-02-14T10:51:30.000Z,5.77549,-0.296586,3.46795,4.60712
2014-02-14T10:52:30.000Z,5.74092,-0.00639380,3.18189,4.77583
2014-02-14T10:53:30.000Z,5.75088,-0.192275,3.44960,4.59381
2014-02-14T10:54:30.000Z,5.75548,-0.211808,3.59814,4.48196
2014-02-14T10:55:30.000Z,5.76148,-0.427397,3.97590,4.14545
2014-02-14T10:56:30.000Z,5.76549,-0.431103,3.91630,4.20819
2014-02-14T10:57:30.000Z,5.76780,-0.563689,4.04529,4.06986
2014-02-14T10:58:30.000Z,5.72992,-0.551888,4.21303,3.84244
2014-02-14T10:59:30.000Z,5.69545,-0.592784,4.28423,3.70534
2014-02-14T11:00:30.000Z,5.68760,-0.627593,4.30523,3.66320
2014-02-14T11:01:30.000Z,5.68287,-0.666173,4.28539,3.67188
2014-02-14T11:02:30.000Z,5.68823,-0.679960,4.26449,3.70172
2014-02-14T11:03:30.000Z,5.75314,-0.692175,4.26598,3.79621
2014-02-14T11:04:30.000Z,5.69557,-0.722308,4.39956,3.54329
2014-02-14T11:05:30.000Z,5.68421,-0.712214,4.32868,3.61378
2014-02-14T11:06:30.000Z,5.72693,-0.728579,4.34765,3.65513
2014-02-14T11:07:30.000Z,5.80565,-0.721909,4.45407,3.65233
2014-02-14T11:08:30.000Z,5.77643,-0.755812,4.49948,3.54172
2014-02-14T11:09:30.000Z,5.67730,-0.739504,4.28256,3.65215
2014-02-14T11:10:30.000Z,5.61952,-0.750797,4.37825,3.43888
2014-02-14T11:11:30.000Z,5.59127,-0.808805,4.46185,3.27003
2014-02-14T11:12:30.000Z,5.57477,-0.838724,4.44756,3.25004
2014-02-14T11:13:30.000Z,5.51862,-0.917391,4.78718,2.55891
2014-02-14T11:14:30.000Z,5.54778,-0.946347,4.92279,2.37453
2014-02-14T11:15:30.000Z,5.57464,-0.906211,4.89080,2.51591
2014-02-14T11:16:30.000Z,5.55617,-0.862066,4.77494,2.70627
2014-02-14T11:17:30.000Z,5.56168,-0.908853,4.73292,2.77322
2014-02-14T11:18:30.000Z,5.56506,-0.889426,4.73572,2.78246
2014-02-14T11:19:30.000Z,5.58989,-0.842836,4.72773,2.85963
2014-02-14T11:20:30.000Z,5.58852,-0.851190,4.64248,2.98692
2014-02-14T11:21:30.000Z,5.59477,-0.802759,4.60734,3.06784
2014-02-14T11:22:30.000Z,5.60191,-0.960057,4.65901,2.94954
2014-02-14T11:23:30.000Z,5.61413,-0.865246,4.67196,2.98840
2014-02-14T11:24:30.000Z,5.58912,-0.837280,4.67498,2.94066
2014-02-14T11:25:30.000Z,5.60544,-0.955295,4.48239,3.21833
2014-02-14T11:26:30.000Z,5.59946,-0.953007,4.38966,3.33512
2014-02-14T11:27:30.000Z,5.59402,-1.14822,4.39967,3.25702
2014-02-14T11:28:30.000Z,5.59781,-1.18471,4.50264,3.10605
2014-02-14T11:29:30.000Z,5.58279,-1.03966,4.64638,2.90434
2014-02-14T11:30:30.000Z,5.58871,-0.575490,4.95506,2.50750
2014-02-14T11:31:30.000Z,5.60124,-0.606281,4.73833,2.86692
2014-02-14T11:32:30.000Z,5.61927,-0.651758,4.41737,3.39582
2014-02-14T11:33:30.000Z,5.58714,-0.760801,4.28444,3.49016
2014-02-14T11:34:30.000Z,5.59723,-0.546466,4.62294,3.09988
2014-02-14T11:35:30.000Z,5.57141,-0.438684,4.61930,3.06672
2014-02-14T11:36:30.000Z,5.09117,-0.0734039,4.40796,2.46792
2014-02-14T11:37:30.000Z,4.80596,-0.430790,3.84336,2.84021
2014-02-14T11:38:30.000Z,4.77749,-0.380389,4.00310,2.56560
2014-02-14T11:39:30.000Z,4.83685,-0.141403,4.16806,2.42170
2014-02-14T11:40:30.000Z,4.79374,-0.321765,3.94232,2.70233
2014-02-14T11:41:30.000Z,4.90679,-0.243860,3.91933,2.93648
2014-02-14T11:42:30.000Z,4.84958,-0.0324312,4.12593,2.52385
2014-02-14T11:43:30.000Z,4.89134,0.0629439,4.46948,1.97035
2014-02-14T11:44:30.000Z,4.89555,-0.0122018,4.48451,1.93845
2014-02-14T11:45:30.000Z,4.94408,0.0215042,4.12883,2.70742
2014-02-14T11:46:30.000Z,5.06758,-0.0726137,4.01488,3.08697
2014-02-14T11:47:30.000Z,4.72824,-0.0365350,3.81817,2.78276
2014-02-14T11:48:30.000Z,4.38618,0.0453518,3.61939,2.45849
2014-02-14T11:49:30.000Z,4.11263,0.328367,3.16544,2.59535
2014-02-14T11:50:30.000Z,4.18232,0.133680,3.15967,2.73424
2014-02-14T11:51:30.000Z,4.14119,0.260912,3.07605,2.74353
2014-02-14T11:52:30.000Z,3.83061,0.370136,2.76596,2.61367
2014-02-14T11:53:30.000Z,4.00023,0.211132,2.83786,2.80172
2014-02-14T11:54:30.000Z,4.02270,-1.15017,3.06698,2.16517
2014-02-14T11:55:30.000Z,3.92815,-1.57431,3.09402,1.81113
2014-02-14T11:56:30.000Z,3.60519,0.325540,2.11975,2.50646
2014-02-14T11:57:30.000Z,3.57073,0.957438,1.82361,2.90505
2014-02-14T11:58:30.000Z,3.51154,1.19716,1.36815,2.98494
2014-02-14T11:59:30.000Z,3.47796,-0.254281,3.01354,1.17709
2014-02-14T12:00:30.000Z,3.48593,-0.541860,2.28554,2.33869
2014-02-14T12:01:30.000Z,3.46261,0.222685,0.976743,3.24322
2014-02-14T12:02:30.000Z,3.44222,0.650281,2.12451,2.45638
2014-02-14T12:03:30.000Z,3.43535,0.332751,1.26747,3.16882
2014-02-14T12:04:30.000Z,3.36384,0.645367,1.84001,2.72343
2014-02-14T12:05:30.000Z,3.37089,0.577206,2.28585,2.38904
2014-02-14T12:06:30.000Z,3.35188,0.533530,2.55282,2.02687
2014-02-14T12:07:30.000Z,3.45348,1.46244,1.55907,2.40829
2014-02-14T12:08:30.000Z,3.68825,2.84688,-0.549273,2.25796
2014-02-14T12:09:30.000Z,4.05720,3.09918,-1.20496,2.30007
2014-02-14T12:10:30.000Z,4.19799,3.23253,-1.27049,2.35505
2014-02-14T12:11:30.000Z,4.12083,3.20558,-1.25199,2.26170
2014-02-14T12:12:30.000Z,4.22881,3.09574,-1.76338,2.25761
2014-02-14T12:13:30.000Z,4.29549,2.97870,-2.03602,2.30180
2014-02-14T12:14:30.000Z,4.30735,2.92212,-2.17651,2.26582
2014-02-14T12:15:30.000Z,-1.00000e+31,-1.00000e+31,-1.00000e+31,-1.00000e+31
2014-02-14T12:16:30.000Z,-1.00000e+31,-1.00000e+31,-1.00000e+31,-1.00000e+31
2014-02-14T12:17:30.000Z,4.00900,2.93513,-1.32047,2.37890
2014-02-14T12:18:30.000Z,3.98046,2.86197,-1.56423,2.26537
2014-02-14T12:19:30.000Z,3.94671,2.68038,-0.139425,2.74101
2014-02-14T12:20:30.000Z,4.01859,2.38364,0.352730,3.20564
2014-02-14T12:21:30.000Z,4.03423,1.92069,0.391444,3.51617
2014-02-14T12:22:30.000Z,3.98063,1.99082,0.189190,3.43631
2014-02-14T12:23:30.000Z,3.97829,2.28047,0.131511,3.25230
2014-02-14T12:24:30.000Z,4.04460,2.78446,-0.278346,2.90851
2014-02-14T12:25:30.000Z,3.94040,2.72836,-0.922591,2.56999
2014-02-14T12:26:30.000Z,3.85789,2.94242,-1.41750,2.04101
2014-02-14T12:27:30.000Z,3.90279,2.79521,-1.67915,2.10991
2014-02-14T12:28:30.000Z,4.15635,2.97725,-1.81755,2.21946
2014-02-14T12:29:30.000Z,4.14810,2.84993,-1.10325,2.44493
2014-02-14T12:30:30.000Z,4.08753,3.11163,-0.202761,2.61326
2014-02-14T12:31:30.000Z,4.03949,2.86482,-0.451791,2.80878
2014-02-14T12:32:30.000Z,4.10040,2.95934,-0.504699,2.78820
2014-02-14T12:33:30.000Z,4.23556,3.02212,-1.10354,2.74487
2014-02-14T12:34:30.000Z,4.11415,2.83758,-1.06069,2.75780
2014-02-14T12:35:30.000Z,3.99276,2.97107,-1.15914,2.39432
2014-02-14T12:36:30.000Z,4.16559,3.01773,-0.160947,2.79066
2014-02-14T12:37:30.000Z,4.18212,2.97029,0.367603,2.90085
2014-02-14T12:38:30.000Z,4.36333,2.89267,1.17036,3.04328
2014-02-14T12:39:30.000Z,4.53377,2.85746,1.07183,3.34519
2014-02-14T12:40:30.000Z,4.47890,2.75475,1.15220,3.33546
2014-02-14T12:41:30.000Z,4.46855,2.74479,1.33503,3.25026
2014-02-14T12:42:30.000Z,4.62809,3.02617,1.17710,3.28183
2014-02-14T12:43:30.000Z,4.65423,2.86560,1.27050,3.43840
2014-02-14T12:44:30.000Z,4.63000,2.89340,1.32317,3.35816
2014-02-14T12:45:30.000Z,4.63821,2.84469,1.18800,3.46233
2014-02-14T12:46:30.000Z,4.59204,3.04984,1.13925,3.22541
2014-02-14T12:47:30.000Z,4.55598,3.17998,0.890708,3.13017
2014-02-14T12:48:30.000Z,4.55866,3.23539,0.648587,3.14007
2014-02-14T12:49:30.000Z,4.46068,3.27831,0.269675,3.00902
2014-02-14T12:50:30.000Z,4.30626,3.20364,0.325324,2.84272
2014-02-14T12:51:30.000Z,4.42989,3.14089,0.842737,3.00615
2014-02-14T12:52:30.000Z,4.44175,3.27045,0.623495,2.92352
2014-02-14T12:53:30.000Z,4.45662,3.22044,0.0737561,3.06878
2014-02-14T12:54:30.000Z,4.46125,2.88925,0.0280312,3.23959
2014-02-14T12:55:30.000Z,4.32857,3.02897,-0.254518,2.81915
2014-02-14T12:56:30.000Z,4.03506,2.27415,1.11157,2.96779
2014-02-14T12:57:30.000Z,3.56669,1.04079,1.79065,2.30626
2014-02-14T12:58:30.000Z,3.71468,-0.403195,3.62370,0.272894
2014-02-14T12:59:30.000Z,3.84354,-0.595616,3.71457,0.743207
2014-02-14T13:00:30.000Z,4.21688,-0.742544,4.10894,0.503880
2014-02-14T13:01:30.000Z,3.25132,-0.488051,3.18327,0.398172
2014-02-14T13:02:30.000Z,2.44957,-0.341899,2.36923,0.499311
2014-02-14T13:03:30.000Z,1.90968,-0.264801,1.80571,0.528513
2014-02-14T13:04:30.000Z,2.32624,-0.624608,2.17980,0.452389
2014-02-14T13:05:30.000Z,2.40950,-0.761563,2.27125,0.171030
2014-02-14T13:06:30.000Z,2.08564,-0.461818,1.94176,0.546602
2014-02-14T13:07:30.000Z,1.40666,-0.507115,0.982878,0.210386
2014-02-14T13:08:30.000Z,2.62931,0.905512,-2.39013,-0.116481
2014-02-14T13:09:30.000Z,3.23271,1.13872,-3.00021,-0.110520
2014-02-14T13:10:30.000Z,3.63846,1.49745,-3.10127,0.525731
2014-02-14T13:11:30.000Z,4.15261,1.91937,-3.40279,1.37374
2014-02-14T13:12:30.000Z,3.96724,2.16951,-2.79124,1.73632
2014-02-14T13:13:30.000Z,4.08116,1.98358,-3.42178,0.887793
2014-02-14T13:14:30.000Z,4.08014,2.01863,-3.22657,1.37930
2014-02-14T13:15:30.000Z,4.12448,2.32851,-3.07462,1.42356
2014-02-14T13:16:30.000Z,4.15390,2.28782,-3.27895,1.12185
2014-02-14T13:17:30.000Z,4.15740,2.32064,-3.22940,1.20450
2014-02-14T13:18:30.000Z,4.02588,2.37547,-3.08938,0.997020
2014-02-14T13:19:30.000Z,4.14818,2.51467,-3.05721,1.22209
2014-02-14T13:20:30.000Z,4.19522,2.86224,-2.77188,1.29693
2014-02-14T13:21:30.000Z,4.20132,3.22411,-2.11555,1.58143
2014-02-14T13:22:30.000Z,3.93273,3.15427,-1.57344,1.55489
2014-02-14T13:23:30.000Z,3.12970,1.20975,1.45155,1.96431
2014-02-14T13:24:30.000Z,2.42845,-0.564047,2.30178,0.428876
2014-02-14T13:25:30.000Z,2.69217,-1.03510,2.37612,0.675976
2014-02-14T13:26:30.000Z,2.41598,-1.09519,2.12414,0.324460
2014-02-14T13:27:30.000Z,2.78769,-1.29905,2.41880,0.466706
2014-02-14T13:28:30.000Z,3.08772,-1.53816,2.64801,0.381105
2014-02-14T13:29:30.000Z,3.10104,-1.41815,2.75056,0.178159
2014-02-14T13:30:30.000Z,3.40994,-1.44772,3.08516,0.0653451
2014-02-14T13:31:30.000Z,3.44527,-1.32205,3.17926,0.00661524
2014-02-14T13:32:30.000Z,3.16091,-1.41390,2.79133,-0.394121
2014-02-14T13:33:30.000Z,2.96645,-1.36555,2.60108,-0.320862
2014-02-14T13:34:30.000Z,3.03531,-1.14068,2.80838,0.0492106
2014-02-14T13:35:30.000Z,3.00527,-0.989188,2.78619,0.524264
2014-02-14T13:36:30.000Z,4.22465,-1.86468,3.75282,-0.142538
2014-02-14T13:37:30.000Z,4.70746,-1.89457,4.30090,0.0349207
2014-02-14T13:38:30.000Z,4.69171,-1.83402,4.24278,-0.424474
2014-02-14T13:39:30.000Z,5.10558,-1.68673,4.78462,-0.143891
2014-02-14T13:40:30.000Z,5.36653,-1.60566,5.09154,0.483422
2014-02-14T13:41:30.000Z,5.01207,-1.07110,4.61126,1.48464
2014-02-14T13:42:30.000Z,4.83142,-0.897003,4.14380,2.18786
2014-02-14T13:43:30.000Z,4.82205,-0.707757,3.72370,2.90701
2014-02-14T13:44:30.000Z,5.28766,-1.08148,4.50994,2.53068
2014-02-14T13:45:30.000Z,5.51856,-0.624220,4.45555,3.15784
2014-02-14T13:46:30.000Z,5.56566,-0.513097,4.47707,3.26115
2014-02-14T13:47:30.000Z,5.57800,-0.648540,4.70416,2.91806
2014-02-14T13:48:30.000Z,5.49742,-0.707918,4.53672,3.01005
2014-02-14T13:49:30.000Z,5.45020,-0.413195,4.29073,3.32822
2014-02-14T13:50:30.000Z,5.42239,-0.383799,4.37955,3.12978
2014-02-14T13:51:30.000Z,5.33468,-1.04339,4.60827,2.18314
2014-02-14T13:52:30.000Z,5.33394,-1.79743,4.84802,1.29499
2014-02-14T13:53:30.000Z,5.35501,-1.68386,4.79400,1.67311
2014-02-14T13:54:30.000Z,5.42155,-1.58699,4.84848,1.83184
2014-02-14T13:55:30.000Z,5.40204,-1.57187,4.89946,1.63314
2014-02-14T13:56:30.000Z,5.41564,-1.51182,4.88703,1.77417
2014-02-14T13:57:30.000Z,5.39202,-1.39430,4.81923,1.97319
2014-02-14T13:58:30.000Z,5.43269,-1.25827,4.83033,2.14086
2014-02-14T13:59:30.000Z,5.39411,-1.09372,4.74669,2.30952
2014-02-14T14:00:30.000Z,5.31467,-1.08490,4.68286,2.26008
2014-02-14T14:01:30.000Z,5.29549,-0.803514,4.73649,2.22454
2014-02-14T14:02:30.000Z,5.20833,-0.857938,4.55973,2.36029
2014-02-14T14:03:30.000Z,5.17470,-0.883503,4.62938,2.07815
2014-02-14T14:04:30.000Z,5.27960,-1.01250,4.84287,1.77045
2014-02-14T14:05:30.000Z,5.35197,-0.801657,4.65050,2.50326
2014-02-14T14:06:30.000Z,5.31360,-0.829637,4.79638,2.11484
2014-02-14T14:07:30.000Z,5.20289,-1.05660,4.71462,1.70396
2014-02-14T14:08:30.000Z,5.19762,-0.593285,4.49530,2.53385
2014-02-14T14:09:30.000Z,5.18118,-0.464812,4.43139,2.64296
2014-02-14T14:10:30.000Z,5.22146,-0.825405,4.67366,2.14583
2014-02-14T14:11:30.000Z,4.87238,-1.28595,4.59166,0.954393
2014-02-14T14:12:30.000Z,4.93232,-1.26803,4.70855,0.722157
2014-02-14T14:13:30.000Z,4.97260,-0.781420,4.61054,1.68186
2014-02-14T14:14:30.000Z,4.98478,-0.490445,4.51674,2.03881
2014-02-14T14:15:30.000Z,4.92268,-0.340416,4.47172,1.89971
2014-02-14T14:16:30.000Z,5.04996,-0.502677,4.66465,1.85508
2014-02-14T14:17:30.000Z,5.54589,-0.284790,4.77222,2.78307
2014-02-14T14:18:30.000Z,5.55130,-0.162906,4.86108,2.65775
2014-02-14T14:19:30.000Z,5.42376,0.125147,4.66793,2.75734
2014-02-14T14:20:30.000Z,5.45962,0.0442611,4.68494,2.80099
2014-02-14T14:21:30.000Z,5.49364,-0.0484560,4.77194,2.71983
2014-02-14T14:22:30.000Z,5.43864,0.257047,4.82171,2.49226
2014-02-14T14:23:30.000Z,5.43360,0.160849,4.79085,2.55507
2014-02-14T14:24:30.000Z,5.43728,0.157568,4.76574,2.61134
2014-02-14T14:25:30.000Z,5.32908,0.348574,4.59681,2.66888
2014-02-14T14:26:30.000Z,5.42498,0.260018,4.69116,2.69554
2014-02-14T14:27:30.000Z,5.32679,-0.182540,4.73103,2.39685
2014-02-14T14:28:30.000Z,5.29724,0.0650216,4.68523,2.31401
2014-02-14T14:29:30.000Z,5.25918,0.788368,4.54765,2.51413
2014-02-14T14:30:30.000Z,5.26142,-0.00779306,4.78596,1.83410
2014-02-14T14:31:30.000Z,5.34837,-0.236930,5.14279,1.37944
2014-02-14T14:32:30.000Z,5.37249,-0.221875,5.19431,1.33099
2014-02-14T14:33:30.000Z,5.35381,-0.0997208,5.14480,1.47626
2014-02-14T14:34:30.000Z,5.30755,-0.128786,5.09360,1.48380
2014-02-14T14:35:30.000Z,5.29167,-0.125483,5.10997,1.36535
2014-02-14T14:36:30.000Z,5.29586,0.0161949,5.00334,1.72870
2014-02-14T14:37:30.000Z,5.31136,0.116851,5.06247,1.59383
2014-02-14T14:38:30.000Z,5.36227,0.0957591,5.16558,1.42547
2014-02-14T14:39:30.000Z,5.29903,0.00174143,5.13766,1.28630
2014-02-14T14:40:30.000Z,5.28045,0.0464755,5.11754,1.28650
2014-02-14T14:41:30.000Z,5.32987,-0.0536646,5.15478,1.34490
2014-02-14T14:42:30.000Z,5.47024,0.0320543,5.24229,1.54861
2014-02-14T14:43:30.000Z,5.52816,0.0402750,5.30096,1.55657
2014-02-14T14:44:30.000Z,5.52626,-0.118827,5.23670,1.75363
2014-02-14T14:45:30.000Z,5.41351,-0.316405,5.18497,1.49772
2014-02-14T14:46:30.000Z,5.31486,-0.451539,5.16632,1.15488
2014-02-14T14:47:30.000Z,5.56308,-0.149508,5.35941,1.47902
2014-02-14T14:48:30.000Z,5.61069,-0.0849358,5.41722,1.45673
2014-02-14T14:49:30.000Z,5.50613,-0.00415137,5.36100,1.25444
2014-02-14T14:50:30.000Z,5.53901,-0.0295452,5.40325,1.21798
2014-02-14T14:51:30.000Z,5.44929,0.0217191,5.33712,1.09513
2014-02-14T14:52:30.000Z,5.24946,-0.0677513,5.15133,1.00314
2014-02-14T14:53:30.000Z,5.48344,-0.0533049,5.34895,1.19836
2014-02-14T14:54:30.000Z,5.52346,-0.222366,5.39847,1.13589
2014-02-14T14:55:30.000Z,5.61638,-0.312788,5.55084,0.783563
2014-02-14T14:56:30.000Z,5.68319,-0.172289,5.57369,1.08075
2014-02-14T14:57:30.000Z,5.68674,-0.303082,5.57101,1.09843
2014-02-14T14:58:30.000Z,5.63862,-0.305932,5.53602,1.01796
2014-02-14T14:59:30.000Z,5.40957,-0.189487,5.32037,0.953524
2014-02-14T15:00:30.000Z,5.55407,-0.0845213,5.49453,0.802275
2014-02-14T15:01:30.000Z,5.54403,0.0295096,5.50180,0.637860
2014-02-14T15:02:30.000Z,5.55582,0.108413,5.52879,0.531368
2014-02-14T15:03:30.000Z,5.41033,-0.159235,5.36733,0.639126
2014-02-14T15:04:30.000Z,5.54988,-0.368331,5.51614,0.477755
2014-02-14T15:05:30.000Z,5.54612,-0.358817,5.51333,0.479508
2014-02-14T15:06:30.000Z,5.52211,-0.399982,5.49355,0.383800
2014-02-14T15:07:30.000Z,5.38859,-0.450034,5.33946,0.546742
2014-02-14T15:08:30.000Z,5.34238,-0.448534,5.28494,0.609713
2014-02-14T15:09:30.000Z,5.43702,-0.540946,5.38008,0.543534
2014-02-14T15:10:30.000Z,5.23221,-0.423919,5.16091,0.691549
2014-02-14T15:11:30.000Z,5.21619,-0.519641,5.13352,0.758370
2014-02-14T15:12:30.000Z,5.14633,-0.520902,5.10176,0.413211
2014-02-14T15:13:30.000Z,5.24977,-0.582295,5.20848,0.271536
2014-02-14T15:14:30.000Z,5.22807,-0.512551,5.19079,0.343482
2014-02-14T15:15:30.000Z,5.16426,-0.640869,5.11731,0.207420
2014-02-14T15:16:30.000Z,5.18924,-0.778785,5.12957,0.0222479
2014-02-14T15:17:30.000Z,5.22951,-0.660414,5.18260,-0.186160
2014-02-14T15:18:30.000Z,5.27185,-0.666870,5.20739,-0.463340
2014-02-14T15:19:30.000Z,5.19643,-0.634408,5.14522,-0.335869
2014-02-14T15:20:30.000Z,5.09127,-0.670810,5.03195,-0.376880
2014-02-14T15:21:30.000Z,5.10096,-0.675888,5.03279,-0.409828
2014-02-14T15:22:30.000Z,5.29513,-0.611400,5.25590,-0.157276
2014-02-14T15:23:30.000Z,5.23915,-0.602240,5.19738,-0.182220
2014-02-14T15:24:30.000Z,5.23243,-0.511735,5.19186,-0.320576
2014-02-14T15:25:30.000Z,5.21842,-0.339453,5.17048,-0.590766
2014-02-14T15:26:30.000Z,5.21216,-0.364938,5.16042,-0.596844
2014-02-14T15:27:30.000Z,5.23140,-0.435219,5.14337,-0.839550
2014-02-14T15:28:30.000Z,5.19442,-0.464668,5.11187,-0.792298
2014-02-14T15:29:30.000Z,5.20492,-0.486369,5.10810,-0.865255
2014-02-14T15:30:30.000Z,5.20890,-0.348668,5.06226,-1.16093
2014-02-14T15:31:30.000Z,5.26551,-0.374968,5.10661,-1.22421
2014-02-14T15:32:30.000Z,5.14684,-0.283975,4.95814,-1.34987
2014-02-14T15:33:30.000Z,5.20436,-0.378611,5.00124,-1.36314
2014-02-14T15:34:30.000Z,5.24819,-0.407536,5.07613,-1.26344
2014-02-14T15:35:30.000Z,5.22674,-0.494375,5.09556,-1.04961
2014-02-14T15:36:30.000Z,5.59592,-0.718359,5.45649,-0.950776
2014-02-14T15:37:30.000Z,5.76320,-1.58457,5.40224,0.422170
2014-02-14T15:38:30.000Z,5.85810,-2.23983,4.71456,2.64804
2014-02-14T15:39:30.000Z,5.88494,-2.06469,5.06449,2.16445
2014-02-14T15:40:30.000Z,5.92067,-1.93799,5.19764,2.04671
2014-02-14T15:41:30.000Z,5.91492,-1.93788,5.14287,1.95408
2014-02-14T15:42:30.000Z,5.86580,-1.58485,5.34793,1.77017
2014-02-14T15:43:30.000Z,5.85696,-1.18588,5.39280,1.85953
2014-02-14T15:44:30.000Z,5.85583,-1.69235,5.08260,2.26139
2014-02-14T15:45:30.000Z,5.85826,-1.72442,5.06221,2.35535
2014-02-14T15:46:30.000Z,5.90031,-2.57792,4.77722,2.18021
2014-02-14T15:47:30.000Z,5.94938,-3.43390,4.27515,2.23706
2014-02-14T15:48:30.000Z,5.90433,-2.91774,4.12389,2.96460
2014-02-14T15:49:30.000Z,5.89670,-1.78128,4.76661,2.94801
2014-02-14T15:50:30.000Z,5.96066,-0.601043,5.34807,2.49430
2014-02-14T15:51:30.000Z,5.93802,-1.19889,4.82668,2.84105
2014-02-14T15:52:30.000Z,5.93614,-1.26432,4.81447,2.84665
2014-02-14T15:53:30.000Z,5.97969,0.404922,5.61054,1.91701
2014-02-14T15:54:30.000Z,6.02660,0.113935,5.92812,0.910919
2014-02-14T15:55:30.000Z,5.99326,0.492039,5.81529,0.781867
2014-02-14T15:56:30.000Z,5.98068,-0.574593,5.76336,1.43172
2014-02-14T15:57:30.000Z,5.98647,-0.365125,5.77264,1.52801
2014-02-14T15:58:30.000Z,5.97417,-0.234536,5.78743,1.45622
2014-02-14T15:59:30.000Z,5.96183,0.248838,5.72862,1.34908
2014-02-14T16:00:30.000Z,5.91374,-0.380233,5.55350,1.97431
2014-02-14T16:01:30.000Z,5.90728,-0.672745,5.36833,2.32020
2014-02-14T16:02:30.000Z,5.89819,-0.922897,5.39485,2.16966
2014-02-14T16:03:30.000Z,5.89743,-0.876300,5.09289,2.67901
2014-02-14T16:04:30.000Z,5.88289,-1.48788,5.58890,0.825969
2014-02-14T16:05:30.000Z,5.95912,-1.67880,5.64585,0.823358
2014-02-14T16:06:30.000Z,5.96976,-1.84715,5.64425,0.507682
2014-02-14T16:07:30.000Z,5.90663,-1.47079,5.58040,1.14624
2014-02-14T16:08:30.000Z,5.87919,-1.47316,5.50731,1.40225
2014-02-14T16:09:30.000Z,5.88699,-1.91790,5.41154,1.27825
2014-02-14T16:10:30.000Z,5.88586,-1.63202,5.46657,1.38140
2014-02-14T16:11:30.000Z,5.90276,-0.898366,5.56979,1.72151
2014-02-14T16:12:30.000Z,5.91060,-1.18250,5.54748,1.63490
2014-02-14T16:13:30.000Z,5.90972,-1.25952,5.47968,1.80870
2014-02-14T16:14:30.000Z,5.90375,-1.32768,5.48298,1.72081
2014-02-14T16:15:30.000Z,5.92167,-1.48769,5.54933,1.38870
2014-02-14T16:16:30.000Z,5.92087,-1.51735,5.61383,1.07947
2014-02-14T16:17:30.000Z,5.89809,-1.66849,5.59914,0.767047
2014-02-14T16:18:30.000Z,5.89078,-1.93556,5.30937,1.47665
2014-02-14T16:19:30.000Z,5.89331,-2.22613,5.00837,2.04130
2014-02-14T16:20:30.000Z,5.87904,-1.82145,5.27825,1.74375
2014-02-14T16:21:30.000Z,5.88166,-1.79224,5.36560,1.45269
2014-02-14T16:22:30.000Z,5.86736,-1.25805,5.22725,2.25702
2014-02-14T16:23:30.000Z,5.86925,-1.72192,5.05517,2.16634
2014-02-14T16:24:30.000Z,5.88900,-1.98571,5.48421,0.792840
2014-02-14T16:25:30.000Z,-1.00000e+31,-1.00000e+31,-1.00000e+31,-1.00000e+31
2014-02-14T16:26:30.000Z,5.88298,-0.526207,4.89040,3.21709
2014-02-14T16:27:30.000Z,5.90436,-0.516106,4.79591,3.39143
2014-02-14T16:28:30.000Z,5.87508,-0.704479,4.92238,2.86727
2014-02-14T16:29:30.000Z,5.98376,-2.01925,5.61070,-0.463488
2014-02-14T16:30:30.000Z,5.96489,-2.02546,5.60734,-0.0765939
2014-02-14T16:31:30.000Z,5.94160,-1.90874,5.58878,0.595933
2014-02-14T16:32:30.000Z,5.94293,-2.22350,5.41785,0.952825
2014-02-14T16:33:30.000Z,5.91914,-2.10792,5.51673,0.137552
2014-02-14T16:34:30.000Z,5.90433,-2.01892,5.46554,0.843436
2014-02-14T16:35:30.000Z,5.90248,-2.02546,5.36086,1.39572
2014-02-14T16:36:30.000Z,5.88584,-2.15168,5.26824,1.46917
2014-02-14T16:37:30.000Z,5.88871,-2.25676,5.21741,1.51432
2014-02-14T16:38:30.000Z,5.88960,-2.20891,5.24856,1.45123
2014-02-14T16:39:30.000Z,5.89358,-2.36418,5.27180,1.03881
2014-02-14T16:40:30.000Z,5.87003,-2.12396,5.24733,1.26597
2014-02-14T16:41:30.000Z,5.88185,-2.19284,4.86201,2.45594
2014-02-14T16:42:30.000Z,5.87923,-1.61534,5.15413,2.28300
2014-02-14T16:43:30.000Z,5.86686,-1.91282,5.23729,1.76679
2014-02-14T16:44:30.000Z,5.87925,-1.72595,5.35244,1.59475
2014-02-14T16:45:30.000Z,5.85632,-1.96353,5.23194,1.63671
2014-02-14T16:46:30.000Z,5.89444,-2.74605,5.20430,0.0715116
2014-02-14T16:47:30.000Z,5.87192,-2.46197,5.32421,0.0814655
2014-02-14T16:48:30.000Z,5.84632,-2.73644,5.10422,-0.737614
2014-02-14T16:49:30.000Z,5.84911,-2.35360,5.30880,-0.381384
2014-02-14T16:50:30.000Z,5.91256,-1.73683,5.23999,1.52673
2014-02-14T16:51:30.000Z,5.91357,-1.34025,5.00079,2.83783
2014-02-14T16:52:30.000Z,5.91627,-1.50512,4.95987,2.81883
