UT__yyyy-mm-ddThh:mm:ss.sssZ,N_ION_MOM_ESA-B__cm^-3_(All_Qs),VX_ION_GSM_MOM_ESA-B_(@_1_)_km/s_(All_Qs),VY_ION_GSM_MOM_ESA-B_(@_2_)_km/s_(All_Qs),VZ_ION_GSM_MOM_ESA-B_(@_3_)_km/s_(All_Qs),TX_ION_FA_MOM_ESA-B_(@_1_)_eV_(All_Qs),TY_ION_FA_MOM_ESA-B_(@_2_)_eV_(All_Qs),TZ_ION_FA_MOM_ESA-B_(@_3_)_eV_(All_Qs)
2009-07-04T23:20:56.201Z,14.996047,-160.43212,105.80956,37.821024,132.03569,126.41703,139.26730
2009-07-04T23:20:59.169Z,15.047702,-160.80367,108.03753,28.629336,141.47301,134.02656,127.19224
2009-07-04T23:21:02.136Z,15.304620,-150.58311,107.04599,26.084685,129.85879,126.95052,119.45051
2009-07-04T23:21:05.104Z,12.379963,-144.39060,117.04515,17.472359,141.60273,141.64135,118.23496
2009-07-04T23:21:08.072Z,14.638197,-153.99894,119.31284,31.387357,141.99716,143.66229,93.299508
2009-07-04T23:21:11.040Z,19.667721,-133.06608,108.98192,47.836720,121.49593,117.36373,86.690965
2009-07-04T23:21:14.008Z,17.820672,-135.23425,105.08461,39.830896,114.29780,113.16789,102.01843
2009-07-04T23:21:16.976Z,19.258056,-125.10941,100.61704,48.862044,106.42817,105.16558,81.622019
2009-07-04T23:21:19.944Z,18.873582,-124.81064,90.840015,48.857979,103.05890,103.35608,75.346507
2009-07-04T23:21:22.912Z,17.950201,-130.37400,83.071182,47.710599,103.41185,101.41913,73.315707
2009-07-04T23:21:25.879Z,17.642667,-127.66466,86.671814,46.913861,103.43095,102.45051,68.828597
2009-07-04T23:21:28.847Z,20.825236,-129.92207,86.915933,47.372753,105.43662,99.213400,64.404580
2009-07-04T23:21:31.815Z,22.262854,-134.05070,91.760434,49.424917,115.12583,113.01007,62.434528
2009-07-04T23:21:34.783Z,22.366019,-142.18909,93.672535,49.294683,110.70107,108.12322,66.612232
2009-07-04T23:21:37.751Z,23.470098,-147.87781,94.137983,49.408495,121.42702,126.28756,71.634930
2009-07-04T23:21:40.719Z,21.314775,-139.73390,94.476152,48.532099,108.79170,105.88754,63.487870
2009-07-04T23:21:43.687Z,21.955729,-140.20379,88.869887,44.427597,107.39061,101.42247,69.585949
2009-07-04T23:21:46.655Z,24.213435,-145.13928,96.417138,35.467699,93.967490,93.084616,79.260752
2009-07-04T23:21:49.622Z,20.029685,-136.16105,94.460103,47.127794,108.94991,106.54568,71.747247
2009-07-04T23:21:52.590Z,22.492607,-132.63611,94.662008,41.042937,113.20417,113.18731,71.431702
2009-07-04T23:21:55.558Z,28.316979,-145.02502,104.62486,35.837218,127.53309,125.69602,79.223624
2009-07-04T23:21:58.526Z,19.129734,-141.21828,88.311495,48.151634,111.02740,114.86120,90.424702
2009-07-04T23:22:01.494Z,18.590298,-146.62995,96.636068,45.016794,117.97440,115.22780,90.536455
2009-07-04T23:22:04.462Z,20.847694,-147.00725,97.495793,41.761726,123.96396,118.20698,97.115794
2009-07-04T23:22:07.430Z,19.204948,-148.25885,82.572991,47.101929,137.89192,114.85949,96.348603
2009-07-04T23:22:10.398Z,20.153674,-143.54812,83.932373,52.492875,110.21459,104.72585,71.351878
2009-07-04T23:22:13.365Z,18.357113,-145.35449,91.879422,48.826687,103.88139,104.22278,78.137306
2009-07-04T23:22:16.333Z,20.255060,-146.33313,97.880100,56.629246,105.33529,100.46648,78.128895
2009-07-04T23:22:19.301Z,19.382178,-147.39668,97.054967,57.083649,98.994029,99.454032,78.822322
2009-07-04T23:22:22.269Z,19.843354,-130.58471,93.737777,51.106283,101.95590,96.243874,73.054627
2009-07-04T23:22:25.237Z,18.714006,-148.15303,95.725907,61.462748,99.485556,105.69064,76.324721
2009-07-04T23:22:28.205Z,13.198165,-146.16527,95.770844,56.395823,123.06291,124.99559,94.144242
2009-07-04T23:22:31.173Z,10.119565,-152.93911,109.78178,37.270239,138.20602,126.39953,76.723157
2009-07-04T23:22:34.140Z,12.094370,-147.71567,117.76166,21.400523,143.88142,125.02351,90.118787
2009-07-04T23:22:37.108Z,13.145650,-135.31862,105.39087,14.556463,141.71135,135.30069,105.97514
2009-07-04T23:22:40.076Z,12.888755,-138.87164,108.24048,15.475222,137.99986,129.74484,117.03188
2009-07-04T23:22:43.044Z,12.041959,-148.64097,116.58723,16.605869,135.32024,134.77983,138.26012
2009-07-04T23:22:46.012Z,12.298067,-137.43126,108.81766,24.027826,126.42667,122.58120,99.051558
2009-07-04T23:22:48.980Z,11.759106,-135.66948,98.305220,21.969924,118.54402,113.17298,61.856456
2009-07-04T23:22:51.948Z,14.990155,-133.12055,103.84711,38.360844,111.21460,114.45877,62.805275
2009-07-04T23:22:54.916Z,19.246821,-124.97101,89.874503,35.419625,97.766294,96.174082,54.401103
2009-07-04T23:22:57.883Z,22.605665,-130.89022,97.963524,35.310876,111.14903,119.89530,72.641159
2009-07-04T23:23:00.851Z,23.912804,-157.97759,77.317736,20.701766,134.36870,113.06288,83.229643
2009-07-04T23:23:03.819Z,21.270846,-144.60427,80.214057,24.697825,121.87094,112.18407,82.322221
2009-07-04T23:23:06.787Z,19.372670,-131.33445,87.755374,30.526535,104.31257,111.13536,79.342114
2009-07-04T23:23:09.755Z,19.705415,-136.88489,86.694112,41.826016,107.32412,104.26836,74.861730
2009-07-04T23:23:12.723Z,20.063778,-134.60390,91.201431,40.918142,99.663150,97.862208,65.010883
2009-07-04T23:23:15.691Z,16.909465,-145.47697,93.280813,47.345658,112.68374,107.98127,77.444090
2009-07-04T23:23:18.659Z,15.190300,-140.03897,94.312665,45.331191,121.74607,120.84904,81.775926
2009-07-04T23:23:21.626Z,20.649354,-156.54630,95.194505,45.942058,136.66167,140.12575,85.012609
2009-07-04T23:23:24.594Z,17.802300,-150.10250,97.375816,38.490026,116.36300,111.74009,98.147393
2009-07-04T23:23:27.562Z,21.055926,-148.75333,95.327647,34.134825,111.95671,108.60530,90.187240
2009-07-04T23:23:30.530Z,19.977716,-134.49109,96.570856,41.284517,108.38313,109.59760,83.371191
2009-07-04T23:23:33.498Z,18.848435,-141.18223,91.258023,38.939774,107.44596,108.54229,73.914357
2009-07-04T23:23:36.466Z,18.744328,-145.62568,92.878681,43.608895,101.03827,98.751915,69.014835
2009-07-04T23:23:39.434Z,20.895002,-141.35119,95.414299,39.809037,103.36410,100.11419,67.346424
2009-07-04T23:23:42.402Z,24.095734,-154.62567,117.57986,37.020650,148.96655,141.59204,97.522306
2009-07-04T23:23:45.369Z,22.479746,-148.19261,84.998490,40.069099,126.57466,121.23632,68.937238
2009-07-04T23:23:48.337Z,20.505412,-134.33617,95.261364,41.033449,98.311169,96.191016,62.316654
2009-07-04T23:23:51.305Z,19.760867,-134.05302,92.096036,38.994960,102.10357,98.391562,63.904556
2009-07-04T23:23:54.273Z,20.937302,-135.21046,90.665779,39.393799,104.09845,98.158824,63.356078
2009-07-04T23:23:57.241Z,21.345261,-136.40599,100.46720,35.915438,111.97503,106.75793,69.554998
2009-07-04T23:24:00.209Z,20.933725,-142.54191,91.345329,34.198629,106.00325,106.99478,62.964119
2009-07-04T23:24:03.177Z,15.375691,-150.68873,83.926500,49.521505,110.26278,109.03504,73.097530
2009-07-04T23:24:06.145Z,4.9285056,-152.24559,72.671188,45.246992,179.99313,169.50500,108.29329
2009-07-04T23:24:09.112Z,2.5728440,-141.86785,87.254705,34.874670,239.14683,232.50885,159.52913
2009-07-04T23:24:12.080Z,2.1886504,-141.34936,77.435851,38.089184,276.41407,268.62646,170.31513
2009-07-04T23:24:15.048Z,4.6456852,-108.95815,100.69939,37.501313,152.25035,166.08871,136.36936
2009-07-04T23:24:18.016Z,16.520845,-129.05319,80.663850,23.603496,109.17596,109.54957,71.111002
2009-07-04T23:24:20.984Z,18.259668,-124.55413,98.877867,43.942906,98.860014,103.84122,55.498989
2009-07-04T23:24:23.952Z,17.976622,-134.90666,103.96963,33.904226,110.04115,105.22304,69.273453
2009-07-04T23:24:26.920Z,18.589180,-128.10396,103.44590,35.851001,114.02196,108.54365,71.631000
2009-07-04T23:24:29.888Z,16.771047,-130.02440,97.334964,32.176828,112.05052,104.48438,67.906200
2009-07-04T23:24:32.855Z,18.739498,-125.45291,89.332108,29.213789,97.984834,94.555405,56.933997
2009-07-04T23:24:35.823Z,18.200700,-127.83010,99.890053,32.509313,103.40051,101.95424,69.010242
2009-07-04T23:24:38.791Z,16.843479,-130.68530,88.071075,24.182931,109.32061,104.92489,71.901815
2009-07-04T23:24:41.759Z,15.818984,-132.78531,85.579245,19.225566,102.90541,100.29328,74.217384
2009-07-04T23:24:44.727Z,14.078586,-121.04915,82.099541,18.820203,95.325801,99.686705,74.486612
2009-07-04T23:24:47.695Z,5.1271843,-117.69637,61.877934,34.489969,130.59258,127.23715,85.862720
2009-07-04T23:24:50.663Z,7.9649938,-130.61851,102.69969,47.148670,106.56907,113.94723,102.76432
2009-07-04T23:24:53.631Z,12.132430,-151.89406,104.65426,20.033837,104.49884,101.26919,114.42678
2009-07-04T23:24:56.598Z,15.097869,-151.99217,99.342361,26.521992,111.87110,111.11204,110.02581
2009-07-04T23:24:59.566Z,11.057732,-167.84521,93.711583,38.782357,123.83348,123.61682,115.66939
2009-07-04T23:25:02.534Z,1.4956158,-78.341344,85.701353,14.565310,361.45098,307.99831,258.28194
2009-07-04T23:25:05.502Z,1.4955613,-69.270183,81.654612,13.057945,402.59548,404.30942,346.57820
2009-07-04T23:25:08.470Z,1.4188141,-51.911528,75.050038,11.933436,509.22640,520.10961,450.86478
2009-07-04T23:25:11.438Z,1.6232688,-61.391055,80.999632,26.103986,505.95847,512.93172,469.93447
2009-07-04T23:25:14.406Z,1.5465226,-90.898119,93.757433,60.680200,544.49925,525.58386,502.84665
2009-07-04T23:25:17.374Z,2.2877475,-102.80448,68.533614,55.751533,443.29704,450.16119,369.93333
2009-07-04T23:25:20.341Z,2.1343012,-77.287920,70.892045,54.596392,523.21645,526.55524,418.27269
2009-07-04T23:25:23.309Z,2.7220934,-73.497951,57.968997,46.832824,442.86061,425.96671,337.77809
2009-07-04T23:25:26.277Z,2.9775809,-66.892308,62.509880,32.462734,370.55546,349.92120,300.98361
2009-07-04T23:25:29.245Z,2.1851836,-58.427365,49.374632,15.493283,444.93920,427.43895,413.76530
2009-07-04T23:25:32.213Z,2.4406717,-77.333500,21.062115,0.34436125,378.42703,401.15209,344.16910
2009-07-04T23:25:35.181Z,7.6539742,-120.54421,98.293240,-44.375586,184.86339,182.12610,175.25960
2009-07-04T23:25:38.149Z,9.4680938,-106.06540,105.02388,-34.678340,157.62882,156.10462,154.47897
2009-07-04T23:25:41.117Z,11.282081,-103.83395,100.78669,-16.609073,115.87525,113.52143,134.17875
2009-07-04T23:25:44.084Z,14.986862,-103.95432,98.151072,-6.8480049,108.22540,111.75109,124.95536
2009-07-04T23:25:47.052Z,12.993251,-108.51356,113.37707,-7.8469647,114.33177,117.85994,135.17067
2009-07-04T23:25:50.020Z,13.171637,-109.15958,102.80989,-11.607545,117.12715,113.59154,130.09040
2009-07-04T23:25:52.988Z,15.521780,-108.03310,102.06017,-12.662314,113.72099,113.90181,126.04542
2009-07-04T23:25:55.956Z,13.579466,-82.715098,67.557163,16.047602,80.906221,91.471274,47.154519
2009-07-04T23:25:58.924Z,13.068003,-81.733251,64.426658,11.491925,80.002214,85.490824,47.836602
2009-07-04T23:26:01.892Z,15.520083,-101.57082,100.16967,-9.7703726,101.88059,101.43397,112.31602
2009-07-04T23:26:04.860Z,19.070485,-112.16717,96.265831,-5.8646811,99.277604,100.51776,92.699225
2009-07-04T23:26:07.827Z,18.661060,-115.12512,87.101852,-0.032237022,88.077943,95.567427,70.028364
2009-07-04T23:26:10.795Z,8.5191468,-90.920437,53.513796,30.712290,99.693686,89.859394,61.837200
2009-07-04T23:26:13.763Z,5.7856571,-73.843567,53.321188,36.996744,98.562073,98.310132,68.829323
2009-07-04T23:26:16.731Z,5.4278468,-76.580017,45.479687,33.043276,111.96433,111.28701,80.093583
2009-07-04T23:26:19.699Z,4.4059738,-88.025951,42.994876,34.744070,118.38778,115.92162,91.542346
2009-07-04T23:26:22.667Z,4.2525675,-99.331340,32.096517,20.165581,145.66636,137.74989,107.81332
2009-07-04T23:26:25.635Z,4.5333526,-111.18865,21.385530,4.0934736,211.06526,164.69750,125.23340
2009-07-04T23:26:28.603Z,2.3113474,-86.110100,47.721937,-5.9248226,340.57220,342.15176,213.96549
2009-07-04T23:26:31.570Z,3.3839818,-80.402588,58.829360,4.5874980,280.86892,281.50428,178.79611
2009-07-04T23:26:34.538Z,1.3663481,-44.201492,79.115615,17.865577,623.84216,598.79290,490.19993
2009-07-04T23:26:37.506Z,1.7238793,-43.124025,80.784184,17.914977,553.04667,527.00763,434.74654
2009-07-04T23:26:40.474Z,2.3367899,-25.600194,74.183114,30.173247,424.58747,407.36431,326.02579
2009-07-04T23:26:43.442Z,1.9536894,-46.821017,51.978002,31.181964,546.86753,500.30655,418.89098
2009-07-04T23:26:46.410Z,1.7238255,-30.764555,58.066438,37.471104,630.24984,585.97890,497.57147
2009-07-04T23:26:49.378Z,1.3662771,-26.021118,67.375286,34.500547,755.40569,693.99339,631.15742
2009-07-04T23:26:52.346Z,2.8729829,-44.600263,79.252612,24.017812,391.82996,385.88141,306.50990
2009-07-04T23:26:55.313Z,3.9455223,-55.077715,72.197765,5.0573248,318.97317,323.69041,232.66831
2009-07-04T23:26:58.281Z,4.0476293,-57.660311,80.880820,15.189424,309.52851,315.30041,216.56551
2009-07-04T23:27:01.249Z,1.4683676,-40.708384,59.802370,32.168575,640.22271,635.37445,493.01997
2009-07-04T23:27:04.217Z,2.0812299,-25.801087,68.190757,27.756240,470.29192,468.65853,367.75536
2009-07-04T23:27:07.185Z,1.8513817,-54.070130,36.708047,28.017821,570.44102,556.67424,403.28588
2009-07-04T23:27:10.153Z,1.4938578,-31.869344,48.199330,34.293363,667.12670,631.85701,505.25944
2009-07-04T23:27:13.121Z,1.7747357,-31.728647,52.472939,24.832322,577.00148,565.54089,426.67891
2009-07-04T23:27:16.089Z,2.1577499,-47.490378,51.355350,19.272664,474.27712,478.08216,350.87799
2009-07-04T23:27:19.056Z,2.3875443,-43.131990,56.322180,17.754653,447.03635,426.77457,285.77513
2009-07-04T23:27:22.024Z,3.4599883,-55.511084,61.106664,4.5839195,330.82379,329.00094,215.50411
2009-07-04T23:27:24.992Z,2.1576825,-35.904922,66.505487,16.402544,478.42190,476.74142,338.54148
2009-07-04T23:27:27.960Z,2.3874701,-44.765322,76.463987,23.829555,421.78981,411.73650,267.46752
2009-07-04T23:27:30.928Z,4.3535767,-16.099539,93.971760,6.9169499,305.73594,279.18135,174.78149
2009-07-04T23:27:33.896Z,2.6427593,-34.062657,79.299731,5.8675223,349.04986,375.18189,267.61651
2009-07-04T23:27:36.864Z,2.0809918,-6.4392462,59.438325,14.181567,509.62285,495.98142,367.90171
2009-07-04T23:27:39.832Z,1.7745697,29.789528,54.560218,-9.6197723,566.88569,560.62198,426.86398
2009-07-04T23:27:42.799Z,1.3149551,16.424799,48.347420,-13.141166,671.71027,671.98448,547.57939
2009-07-04T23:27:45.767Z,1.4170729,22.550218,38.256667,-17.625599,662.71235,668.64458,544.89777
2009-07-04T23:27:48.735Z,1.6723840,32.152515,22.305612,-26.714666,629.14645,668.79327,527.90384
2009-07-04T23:27:51.703Z,1.7234313,39.827454,9.7583875,-26.044035,677.16702,689.40394,590.14286
2009-07-04T23:27:54.671Z,1.3149004,47.167280,6.7220321,-36.333646,797.28102,767.83985,740.50764
2009-07-04T23:27:57.639Z,1.4936093,28.773073,7.8827757,-17.421047,727.19157,739.25382,672.80449
2009-07-04T23:28:00.607Z,1.6212514,11.343148,12.394450,-11.350396,703.42205,685.48720,626.86968
2009-07-04T23:28:03.575Z,1.4680617,5.2781866,10.812404,-4.1068597,725.00988,700.42482,648.95902
2009-07-04T23:28:06.542Z,1.3148722,1.2337048,10.761123,-8.8024289,735.72439,740.66566,693.72663
2009-07-04T23:28:09.510Z,1.3914662,1.2056795,9.8307731,-5.4143011,733.38502,701.17752,661.38707
2009-07-04T23:28:12.478Z,1.3659342,-10.088843,-0.33322537,-5.5557159,743.19955,732.67917,692.05140
2009-07-04T23:28:15.446Z,1.5701855,-13.945590,7.5778848,-5.1673567,678.05287,678.93911,595.71666
2009-07-04T23:28:18.414Z,1.6212479,-21.997140,7.9835643,6.2076038,681.98903,668.38093,561.56463
2009-07-04T23:28:21.382Z,1.4425271,-21.149318,14.850948,16.905227,731.23898,725.17318,632.21497
2009-07-04T23:28:24.350Z,1.4169952,-11.011774,21.604347,22.439467,752.78378,737.25929,655.84692
2009-07-04T23:28:27.318Z,1.4680575,-20.579021,10.701338,20.306063,750.64037,745.83336,657.65612
2009-07-04T23:28:30.285Z,1.5446513,-16.848380,17.623898,23.841836,728.72237,762.94530,654.51699
2009-07-04T23:28:33.253Z,1.5191193,-16.856214,15.937220,14.141150,756.43842,771.49503,686.07998
2009-07-04T23:28:36.221Z,1.4680560,-23.238959,6.2490776,11.557217,791.86823,804.29768,723.15017
2009-07-04T23:28:39.189Z,1.4169926,-24.867333,7.4869236,15.117644,797.18618,808.52958,719.47648
2009-07-04T23:28:42.157Z,1.4169921,-27.479771,9.0930334,17.483437,789.90980,796.01838,717.32369
2009-07-04T23:28:45.125Z,1.3914602,-25.911580,0.67592017,9.1901553,795.49315,765.72364,696.31861
2009-07-04T23:28:48.093Z,1.4935851,-33.439845,1.6460049,9.3085087,747.59257,724.13044,677.09712
2009-07-04T23:28:51.061Z,1.4169904,-26.160714,-9.6126406,7.2567406,793.48945,787.14127,716.19238
2009-07-04T23:28:54.028Z,1.2893332,-29.415431,-22.607797,-1.5665385,867.18644,827.04944,782.21499
2009-07-04T23:28:56.996Z,1.5446461,-24.745882,-7.6918141,-3.8585516,733.64137,722.87615,647.54760
2009-07-04T23:28:59.964Z,1.5191143,-23.505654,-8.8995443,-5.8758296,724.29432,730.47545,604.57293
2009-07-04T23:29:02.932Z,1.5191137,-15.097915,8.9985368,4.2619880,741.06165,738.13788,597.61708
2009-07-04T23:29:05.900Z,1.3403940,-0.50978372,6.4199878,-1.0405640,824.78625,797.31859,666.19511
2009-07-04T23:29:08.868Z,1.3403935,-8.2407578,7.9534898,3.3239449,783.09545,783.12323,663.06598
2009-07-04T23:29:11.836Z,1.4680495,-9.3873789,8.4751591,10.930957,725.89616,707.22692,598.67087
2009-07-04T23:29:14.804Z,1.5191115,-7.6538715,12.342129,5.4141606,704.75043,692.13181,562.31515
2009-07-04T23:29:17.771Z,1.4935797,0.42376071,12.914816,8.4529701,724.36363,743.82950,601.75774
2009-07-04T23:29:20.739Z,1.3914541,4.4882180,16.652048,12.655963,758.25084,773.99358,655.23475
2009-07-04T23:29:23.707Z,1.4425161,17.372228,11.313174,-0.20251728,779.45520,783.26194,641.06584
2009-07-04T23:29:26.675Z,1.4425156,27.710040,15.421347,-0.60113599,792.00723,771.62110,657.95941
2009-07-04T23:29:29.643Z,1.4935776,24.698751,22.184752,4.2165712,791.00410,782.23494,651.05058
2009-07-04T23:29:32.611Z,1.3148584,32.132576,19.300964,0.79039594,846.13831,837.32942,750.24074
2009-07-04T23:29:35.579Z,1.3148580,20.231512,18.368669,3.7121762,841.27744,876.07754,754.97111
2009-07-04T23:29:38.547Z,1.0850768,18.926487,11.446717,4.8864640,1014.7974,1045.8061,916.18841
2009-07-04T23:29:41.514Z,1.1361393,4.6117576,12.472987,12.404695,971.66098,1021.1274,889.24975
2009-07-04T23:29:44.482Z,1.1616703,1.3900598,7.2527472,16.437076,951.76661,996.71549,834.96291
2009-07-04T23:29:47.450Z,1.1872014,5.6965009,5.1698437,18.602575,979.79139,990.68217,869.55661
2009-07-04T23:29:50.418Z,1.0850766,-7.7469193,5.3192463,21.108212,1065.0715,1037.7075,942.64599
2009-07-04T23:29:53.386Z,1.0340140,-9.2735062,0.71379908,15.865954,1102.3407,1101.3797,968.77234
2009-07-04T23:29:56.354Z,0.95742027,-5.4895067,-17.263773,13.052477,1202.0219,1215.5114,1052.2801
2009-07-04T23:29:59.322Z,1.0850762,0.67867795,-8.0723121,12.782645,1145.2379,1132.6390,977.08865
2009-07-04T23:30:02.290Z,1.1106074,-1.4752866,7.7923547,17.787557,1104.7557,1075.4599,977.18928
2009-07-04T23:30:05.257Z,0.98295124,0.96583626,9.5368150,18.977261,1185.3911,1192.0237,1040.5214
2009-07-04T23:30:08.225Z,0.98295112,1.1797339,10.761757,25.163551,1172.6952,1155.0922,1048.8328
2009-07-04T23:30:11.193Z,0.90635753,10.761620,11.744232,30.065659,1275.2292,1296.1293,1102.9127
2009-07-04T23:30:14.161Z,0.95741981,-2.4455464,12.076535,21.156385,1194.3288,1247.7835,1086.1889
2009-07-04T23:30:17.129Z,1.0340133,-2.3871776,9.4690854,19.426655,1125.8500,1149.0467,996.01280
2009-07-04T23:30:20.097Z,1.0084821,-3.2690615,8.3961477,19.927662,1164.8233,1171.8355,1013.4482
2009-07-04T23:30:23.065Z,1.0084820,-7.5019630,-0.40462815,24.780995,1182.3946,1181.0120,1045.8306
2009-07-04T23:30:26.033Z,1.0340130,-1.4585270,-2.8954566,19.088347,1174.0953,1173.1476,1023.8548
2009-07-04T23:30:29.000Z,1.0595442,-9.4915960,-6.5033753,18.643111,1147.4783,1189.1424,1005.4187
2009-07-04T23:30:31.968Z,0.98295054,-15.716099,-7.6560601,22.009242,1271.8164,1287.0388,1068.8135
2009-07-04T23:30:34.936Z,0.85529452,-8.3635639,-1.9775857,28.131246,1416.4093,1407.1007,1251.8491
2009-07-04T23:30:37.904Z,0.85529452,2.3166478,-0.54146095,30.357014,1400.5816,1320.7744,1197.8730
2009-07-04T23:30:40.872Z,0.80423207,-0.89365489,3.1145674,25.346914,1457.7936,1404.8831,1283.4342
2009-07-04T23:30:43.840Z,0.77870080,15.784078,-11.357964,15.211774,1432.2567,1430.7674,1267.6561
2009-07-04T23:30:46.808Z,0.77870070,10.660907,-3.4108518,15.876663,1475.5709,1449.1017,1291.0086
2009-07-04T23:30:49.776Z,0.80423188,25.696317,-12.379575,6.3560480,1418.5176,1412.1550,1282.1195
2009-07-04T23:30:52.743Z,0.77870061,21.415793,-15.392387,7.7368185,1416.9491,1470.2720,1302.8100
2009-07-04T23:30:55.711Z,0.77870052,23.224391,-10.514670,5.9053274,1424.1509,1419.2445,1302.5088
2009-07-04T23:30:58.679Z,0.80423168,17.163053,-13.900349,1.1855504,1438.2426,1355.0221,1263.6759
2009-07-04T23:31:01.647Z,0.77870043,19.536313,-16.023855,8.9268037,1413.0272,1417.1535,1285.4833
2009-07-04T23:31:04.615Z,0.77870033,10.028926,-11.705333,3.6382693,1454.9174,1482.9947,1274.7664
2009-07-04T23:31:07.583Z,0.80423149,6.8391913,-10.456775,5.7047716,1344.6979,1374.6375,1233.2975
2009-07-04T23:31:10.551Z,0.80423140,6.0392692,-16.639503,11.951569,1390.4453,1390.3732,1259.8935
2009-07-04T23:31:13.519Z,0.82976374,2.0332897,-13.119311,16.532928,1367.7594,1389.0027,1228.3395
2009-07-04T23:31:16.486Z,0.88082738,-11.916318,-20.666188,16.987512,1325.8202,1319.9022,1254.9842
2009-07-04T23:31:19.454Z,0.93189128,-10.196403,-8.4797206,21.941356,1286.5062,1263.0593,1133.7196
2009-07-04T23:31:22.422Z,0.98295523,-10.257797,-7.8588048,21.199347,1170.2078,1185.3591,1089.7226
2009-07-04T23:31:25.390Z,0.98295663,-12.244842,-6.4980638,15.118397,1255.2907,1197.7182,1091.6169
2009-07-04T23:31:28.358Z,0.93189528,-17.347121,-6.2612140,19.057858,1314.6645,1277.9330,1174.9955
2009-07-04T23:31:31.326Z,0.90636531,-11.151054,-4.7439001,12.144554,1327.8773,1303.8287,1197.0960
2009-07-04T23:31:34.294Z,1.0340239,-12.304625,-7.5923368,10.090576,1195.8425,1237.3346,1076.2022
2009-07-04T23:31:37.262Z,1.0595568,-13.369552,-12.778753,9.2096975,1158.7777,1143.3739,1057.4057
2009-07-04T23:31:40.229Z,0.93190073,-16.472272,-12.927157,11.539747,1298.4981,1251.5280,1161.4146
2009-07-04T23:31:43.197Z,0.85530737,-19.835253,-10.446854,11.337222,1401.3691,1329.2562,1186.2026
2009-07-04T23:31:46.165Z,0.90637190,-18.538982,-11.538466,11.382673,1286.9987,1233.4026,1102.8050
2009-07-04T23:31:49.133Z,0.90637320,-17.484475,-18.040570,14.285436,1229.7057,1269.6555,1166.9911
2009-07-04T23:31:52.101Z,1.0340329,-23.250803,-9.0951979,18.405034,1136.9170,1169.9478,1037.1776
2009-07-04T23:31:55.069Z,1.2127563,-27.575568,-9.9399241,18.559641,1027.0404,1048.7996,936.06662
2009-07-04T23:31:58.037Z,1.2382900,-30.281842,-11.399539,19.708183,1030.0717,984.23290,914.50439
2009-07-04T23:32:01.005Z,1.1872282,-34.524653,-18.983089,20.341196,1006.0933,1032.5425,931.16093
2009-07-04T23:32:03.972Z,1.0851026,-20.972884,-8.4931668,21.617932,1116.5617,1118.2681,1023.7496
2009-07-04T23:32:06.940Z,1.1106360,-21.418766,-3.3839744,22.443928,1069.8593,1033.7738,1001.7018
2009-07-04T23:32:09.908Z,1.2382971,-9.7402922,0.23151810,23.497516,985.14967,948.18811,871.94258
2009-07-04T23:32:12.876Z,1.2382990,-19.638504,-2.8250326,19.997129,985.07740,959.45092,880.96578
2009-07-04T23:32:15.844Z,1.1617048,-34.580737,-4.2017310,26.506129,977.95033,952.02344,915.61082
2009-07-04T23:32:18.812Z,1.1617065,-48.890485,-14.523605,30.892758,980.41831,992.07609,913.58747
2009-07-04T23:32:21.780Z,1.2383043,-56.084709,-10.549500,36.256748,918.89783,901.94476,838.79961
2009-07-04T23:32:24.748Z,1.2638381,-64.398059,-15.734125,34.169667,910.34637,913.56262,812.81784
2009-07-04T23:32:27.715Z,1.1617116,-56.233049,-21.360726,27.354481,961.98080,936.64598,855.36266
2009-07-04T23:32:30.683Z,1.3659705,-67.942254,-30.299770,26.069787,857.40348,843.57651,776.53520
2009-07-04T23:32:33.651Z,1.2383115,-58.271685,-25.524886,18.604722,938.19787,911.87211,844.88333
2009-07-04T23:32:36.619Z,1.8000224,-43.165555,-13.533627,3.5586153,654.27115,608.71908,570.06374
2009-07-04T23:32:39.587Z,3.0255743,-32.914825,-18.950405,-11.056813,424.72849,407.76310,361.19005
2009-07-04T23:32:42.555Z,5.1192279,-48.015356,16.945178,-13.235004,290.66419,273.04956,261.23827
2009-07-04T23:32:45.523Z,3.3064387,-29.495593,15.080910,3.4517540,350.34724,382.60748,334.61539
2009-07-04T23:32:48.491Z,3.3574990,-50.515039,21.569613,17.657408,386.82347,399.41801,329.21678
2009-07-04T23:32:51.458Z,3.0000424,-49.602316,28.570505,21.466752,408.57342,412.07273,366.11202
2009-07-04T23:32:54.426Z,2.7447160,-43.520665,24.238808,12.513522,432.50383,411.93540,373.70715
2009-07-04T23:32:57.394Z,3.2553566,-24.092980,7.5459948,4.4920896,375.97214,341.96762,312.55790
2009-07-04T23:33:00.362Z,2.7702407,-40.423119,4.1651784,-5.1847839,387.35478,390.23213,353.36762
2009-07-04T23:33:03.330Z,8.5405003,-60.114770,56.710426,-48.156106,214.43299,199.16339,202.22314
2009-07-04T23:33:06.298Z,7.8255892,-64.312883,35.371348,-65.727978,208.46349,191.28049,213.75697
2009-07-04T23:33:09.266Z,5.9617380,-38.858765,5.8603416,-36.335632,190.77997,202.56873,170.84064
2009-07-04T23:33:12.234Z,5.7574739,-32.681358,9.7142164,-24.245231,176.75999,188.53000,150.28283
